"","date","hits","keyword","geo"
"3986",2019-12-08,46,"elkay","US-ID"
"3987",2020-01-05,44,"elkay","US-ID"
"3988",2020-01-19,44,"elkay","US-ID"
"3989",2020-02-16,43,"elkay","US-ID"
"3990",2020-02-23,84,"elkay","US-ID"
"3991",2020-03-01,40,"elkay","US-ID"
"3992",2020-04-05,73,"elkay","US-ID"
"3993",2020-04-12,71,"elkay","US-ID"
"3994",2020-05-03,37,"elkay","US-ID"
"3995",2020-05-17,37,"elkay","US-ID"
"3996",2020-05-24,40,"elkay","US-ID"
"3997",2020-06-21,41,"elkay","US-ID"
"3998",2020-06-28,82,"elkay","US-ID"
"3999",2020-07-05,84,"elkay","US-ID"
"4000",2020-08-30,41,"elkay","US-ID"
"4001",2020-10-18,48,"elkay","US-ID"
"4002",2020-11-22,47,"elkay","US-ID"
"4003",2020-12-27,47,"elkay","US-ID"
"4004",2021-01-03,43,"elkay","US-ID"
"4005",2021-02-28,47,"elkay","US-ID"
"4006",2021-04-11,49,"elkay","US-ID"
"4007",2021-05-02,48,"elkay","US-ID"
"4008",2021-05-09,49,"elkay","US-ID"
"4009",2021-05-16,48,"elkay","US-ID"
"4010",2021-05-23,49,"elkay","US-ID"
"4011",2021-05-30,51,"elkay","US-ID"
"4012",2021-06-20,50,"elkay","US-ID"
"4013",2021-07-04,49,"elkay","US-ID"
"4014",2019-01-06,12,"elkay","US-IL"
"4015",2019-01-13,45,"elkay","US-IL"
"4016",2019-01-20,33,"elkay","US-IL"
"4017",2019-01-27,11,"elkay","US-IL"
"4018",2019-02-03,54,"elkay","US-IL"
"4019",2019-02-10,44,"elkay","US-IL"
"4020",2019-02-17,87,"elkay","US-IL"
"4021",2019-02-24,32,"elkay","US-IL"
"4022",2019-03-03,11,"elkay","US-IL"
"4023",2019-03-10,54,"elkay","US-IL"
"4024",2019-03-17,33,"elkay","US-IL"
"4025",2019-03-24,58,"elkay","US-IL"
"4026",2019-03-31,33,"elkay","US-IL"
"4027",2019-04-07,33,"elkay","US-IL"
"4028",2019-04-14,46,"elkay","US-IL"
"4029",2019-04-21,56,"elkay","US-IL"
"4030",2019-04-28,43,"elkay","US-IL"
"4031",2019-05-05,22,"elkay","US-IL"
"4032",2019-05-12,22,"elkay","US-IL"
"4033",2019-05-19,55,"elkay","US-IL"
"4034",2019-05-26,22,"elkay","US-IL"
"4035",2019-06-02,45,"elkay","US-IL"
"4036",2019-06-09,56,"elkay","US-IL"
"4037",2019-06-16,23,"elkay","US-IL"
"4038",2019-06-23,23,"elkay","US-IL"
"4039",2019-06-30,13,"elkay","US-IL"
"4040",2019-07-07,82,"elkay","US-IL"
"4041",2019-07-14,35,"elkay","US-IL"
"4042",2019-07-21,60,"elkay","US-IL"
"4043",2019-07-28,36,"elkay","US-IL"
"4044",2019-08-04,23,"elkay","US-IL"
"4045",2019-08-11,34,"elkay","US-IL"
"4046",2019-08-18,33,"elkay","US-IL"
"4047",2019-08-25,54,"elkay","US-IL"
"4048",2019-09-01,75,"elkay","US-IL"
"4049",2019-09-08,42,"elkay","US-IL"
"4050",2019-09-15,41,"elkay","US-IL"
"4051",2019-09-22,51,"elkay","US-IL"
"4052",2019-09-29,31,"elkay","US-IL"
"4053",2019-10-06,43,"elkay","US-IL"
"4054",2019-10-20,53,"elkay","US-IL"
"4055",2019-10-27,57,"elkay","US-IL"
"4056",2019-11-03,44,"elkay","US-IL"
"4057",2019-11-10,67,"elkay","US-IL"
"4058",2019-11-17,22,"elkay","US-IL"
"4059",2019-12-01,61,"elkay","US-IL"
"4060",2019-12-15,32,"elkay","US-IL"
"4061",2019-12-22,100,"elkay","US-IL"
"4062",2019-12-29,22,"elkay","US-IL"
"4063",2020-01-05,30,"elkay","US-IL"
"4064",2020-01-12,10,"elkay","US-IL"
"4065",2020-01-19,21,"elkay","US-IL"
"4066",2020-01-26,30,"elkay","US-IL"
"4067",2020-02-02,50,"elkay","US-IL"
"4068",2020-02-09,70,"elkay","US-IL"
"4069",2020-02-16,20,"elkay","US-IL"
"4070",2020-02-23,58,"elkay","US-IL"
"4071",2020-03-01,58,"elkay","US-IL"
"4072",2020-03-08,28,"elkay","US-IL"
"4073",2020-03-15,9,"elkay","US-IL"
"4074",2020-03-22,38,"elkay","US-IL"
"4075",2020-03-29,18,"elkay","US-IL"
"4076",2020-04-05,37,"elkay","US-IL"
"4077",2020-04-12,27,"elkay","US-IL"
"4078",2020-04-19,9,"elkay","US-IL"
"4079",2020-04-26,18,"elkay","US-IL"
"4080",2020-05-03,63,"elkay","US-IL"
"4081",2020-05-10,28,"elkay","US-IL"
"4082",2020-05-31,19,"elkay","US-IL"
"4083",2020-06-07,48,"elkay","US-IL"
"4084",2020-06-14,40,"elkay","US-IL"
"4085",2020-06-21,20,"elkay","US-IL"
"4086",2020-06-28,21,"elkay","US-IL"
"4087",2020-07-05,31,"elkay","US-IL"
"4088",2020-07-12,20,"elkay","US-IL"
"4089",2020-07-19,41,"elkay","US-IL"
"4090",2020-07-26,20,"elkay","US-IL"
"4091",2020-08-02,32,"elkay","US-IL"
"4092",2020-08-09,31,"elkay","US-IL"
"4093",2020-08-16,10,"elkay","US-IL"
"4094",2020-08-23,48,"elkay","US-IL"
"4095",2020-08-30,57,"elkay","US-IL"
"4096",2020-09-06,48,"elkay","US-IL"
"4097",2020-09-13,56,"elkay","US-IL"
"4098",2020-09-20,29,"elkay","US-IL"
"4099",2020-10-04,21,"elkay","US-IL"
"4100",2020-10-18,46,"elkay","US-IL"
"4101",2020-10-25,12,"elkay","US-IL"
"4102",2020-11-01,68,"elkay","US-IL"
"4103",2020-11-08,22,"elkay","US-IL"
"4104",2020-11-15,45,"elkay","US-IL"
"4105",2020-11-22,12,"elkay","US-IL"
"4106",2020-11-29,32,"elkay","US-IL"
"4107",2020-12-06,44,"elkay","US-IL"
"4108",2020-12-13,11,"elkay","US-IL"
"4109",2020-12-20,24,"elkay","US-IL"
"4110",2020-12-27,23,"elkay","US-IL"
"4111",2021-01-03,22,"elkay","US-IL"
"4112",2021-01-10,22,"elkay","US-IL"
"4113",2021-01-17,56,"elkay","US-IL"
"4114",2021-01-24,45,"elkay","US-IL"
"4115",2021-01-31,46,"elkay","US-IL"
"4116",2021-02-07,23,"elkay","US-IL"
"4117",2021-02-14,12,"elkay","US-IL"
"4118",2021-02-21,80,"elkay","US-IL"
"4119",2021-03-07,46,"elkay","US-IL"
"4120",2021-03-14,74,"elkay","US-IL"
"4121",2021-03-28,34,"elkay","US-IL"
"4122",2021-04-04,11,"elkay","US-IL"
"4123",2021-04-11,23,"elkay","US-IL"
"4124",2021-04-18,57,"elkay","US-IL"
"4125",2021-04-25,58,"elkay","US-IL"
"4126",2021-05-02,12,"elkay","US-IL"
"4127",2021-05-09,23,"elkay","US-IL"
"4128",2021-05-16,12,"elkay","US-IL"
"4129",2021-05-23,12,"elkay","US-IL"
"4130",2021-05-30,24,"elkay","US-IL"
"4131",2021-06-06,82,"elkay","US-IL"
"4132",2021-06-13,24,"elkay","US-IL"
"4133",2021-06-20,46,"elkay","US-IL"
"4134",2021-06-27,47,"elkay","US-IL"
"4135",2021-07-04,37,"elkay","US-IL"
"4136",2021-07-11,58,"elkay","US-IL"
"4137",2021-07-18,12,"elkay","US-IL"
"4138",2021-07-25,71,"elkay","US-IL"
"4139",2019-01-06,23,"elkay","US-IN"
"4140",2019-01-13,23,"elkay","US-IN"
"4141",2019-01-20,23,"elkay","US-IN"
"4142",2019-01-27,45,"elkay","US-IN"
"4143",2019-02-03,22,"elkay","US-IN"
"4144",2019-02-17,44,"elkay","US-IN"
"4145",2019-02-24,22,"elkay","US-IN"
"4146",2019-03-03,90,"elkay","US-IN"
"4147",2019-03-10,23,"elkay","US-IN"
"4148",2019-03-17,23,"elkay","US-IN"
"4149",2019-03-24,24,"elkay","US-IN"
"4150",2019-03-31,24,"elkay","US-IN"
"4151",2019-04-07,23,"elkay","US-IN"
"4152",2019-04-14,23,"elkay","US-IN"
"4153",2019-04-21,24,"elkay","US-IN"
"4154",2019-04-28,23,"elkay","US-IN"
"4155",2019-05-05,48,"elkay","US-IN"
"4156",2019-05-12,24,"elkay","US-IN"
"4157",2019-05-19,49,"elkay","US-IN"
"4158",2019-05-26,100,"elkay","US-IN"
"4159",2019-06-09,75,"elkay","US-IN"
"4160",2019-06-16,25,"elkay","US-IN"
"4161",2019-06-23,25,"elkay","US-IN"
"4162",2019-06-30,53,"elkay","US-IN"
"4163",2019-07-07,76,"elkay","US-IN"
"4164",2019-07-21,26,"elkay","US-IN"
"4165",2019-08-18,62,"elkay","US-IN"
"4166",2019-09-29,44,"elkay","US-IN"
"4167",2019-10-06,23,"elkay","US-IN"
"4168",2019-10-13,46,"elkay","US-IN"
"4169",2019-10-20,67,"elkay","US-IN"
"4170",2019-10-27,22,"elkay","US-IN"
"4171",2019-11-03,64,"elkay","US-IN"
"4172",2019-11-17,20,"elkay","US-IN"
"4173",2019-12-15,66,"elkay","US-IN"
"4174",2019-12-29,23,"elkay","US-IN"
"4175",2020-01-05,42,"elkay","US-IN"
"4176",2020-01-12,79,"elkay","US-IN"
"4177",2020-02-02,59,"elkay","US-IN"
"4178",2020-02-09,20,"elkay","US-IN"
"4179",2020-02-16,20,"elkay","US-IN"
"4180",2020-02-23,39,"elkay","US-IN"
"4181",2020-03-01,19,"elkay","US-IN"
"4182",2020-03-08,19,"elkay","US-IN"
"4183",2020-03-15,38,"elkay","US-IN"
"4184",2020-03-22,37,"elkay","US-IN"
"4185",2020-03-29,56,"elkay","US-IN"
"4186",2020-04-05,19,"elkay","US-IN"
"4187",2020-05-03,36,"elkay","US-IN"
"4188",2020-05-17,19,"elkay","US-IN"
"4189",2020-06-07,39,"elkay","US-IN"
"4190",2020-06-21,41,"elkay","US-IN"
"4191",2020-06-28,21,"elkay","US-IN"
"4192",2020-07-05,21,"elkay","US-IN"
"4193",2020-07-12,21,"elkay","US-IN"
"4194",2020-07-19,21,"elkay","US-IN"
"4195",2020-08-09,41,"elkay","US-IN"
"4196",2020-09-06,40,"elkay","US-IN"
"4197",2020-09-13,19,"elkay","US-IN"
"4198",2020-09-27,41,"elkay","US-IN"
"4199",2020-10-04,21,"elkay","US-IN"
"4200",2020-10-11,46,"elkay","US-IN"
"4201",2020-11-08,21,"elkay","US-IN"
"4202",2020-11-15,22,"elkay","US-IN"
"4203",2020-12-06,43,"elkay","US-IN"
"4204",2020-12-13,22,"elkay","US-IN"
"4205",2020-12-20,23,"elkay","US-IN"
"4206",2020-12-27,22,"elkay","US-IN"
"4207",2021-01-10,64,"elkay","US-IN"
"4208",2021-01-31,21,"elkay","US-IN"
"4209",2021-02-07,64,"elkay","US-IN"
"4210",2021-02-14,21,"elkay","US-IN"
"4211",2021-03-07,21,"elkay","US-IN"
"4212",2021-03-28,44,"elkay","US-IN"
"4213",2021-04-18,22,"elkay","US-IN"
"4214",2021-04-25,22,"elkay","US-IN"
"4215",2021-05-23,46,"elkay","US-IN"
"4216",2021-06-13,68,"elkay","US-IN"
"4217",2021-06-20,23,"elkay","US-IN"
"4218",2021-07-11,45,"elkay","US-IN"
"4219",2021-07-25,23,"elkay","US-IN"
"4220",2019-01-06,22,"elkay","US-IA"
"4221",2019-02-24,43,"elkay","US-IA"
"4222",2019-03-10,23,"elkay","US-IA"
"4223",2019-03-17,24,"elkay","US-IA"
"4224",2019-03-24,44,"elkay","US-IA"
"4225",2019-04-14,23,"elkay","US-IA"
"4226",2019-05-05,23,"elkay","US-IA"
"4227",2019-05-12,23,"elkay","US-IA"
"4228",2019-05-26,24,"elkay","US-IA"
"4229",2019-06-02,100,"elkay","US-IA"
"4230",2019-07-14,25,"elkay","US-IA"
"4231",2019-08-04,49,"elkay","US-IA"
"4232",2019-09-01,62,"elkay","US-IA"
"4233",2019-09-08,40,"elkay","US-IA"
"4234",2019-09-15,20,"elkay","US-IA"
"4235",2019-09-29,19,"elkay","US-IA"
"4236",2019-10-06,20,"elkay","US-IA"
"4237",2019-10-20,58,"elkay","US-IA"
"4238",2019-10-27,20,"elkay","US-IA"
"4239",2019-11-03,20,"elkay","US-IA"
"4240",2019-11-10,19,"elkay","US-IA"
"4241",2019-11-17,19,"elkay","US-IA"
"4242",2019-11-24,20,"elkay","US-IA"
"4243",2019-12-01,37,"elkay","US-IA"
"4244",2020-01-05,39,"elkay","US-IA"
"4245",2020-01-26,19,"elkay","US-IA"
"4246",2020-02-09,38,"elkay","US-IA"
"4247",2020-03-08,36,"elkay","US-IA"
"4248",2020-03-29,18,"elkay","US-IA"
"4249",2020-04-05,18,"elkay","US-IA"
"4250",2020-04-12,34,"elkay","US-IA"
"4251",2020-05-03,17,"elkay","US-IA"
"4252",2020-05-17,17,"elkay","US-IA"
"4253",2020-06-14,36,"elkay","US-IA"
"4254",2020-06-21,19,"elkay","US-IA"
"4255",2020-06-28,39,"elkay","US-IA"
"4256",2020-07-12,19,"elkay","US-IA"
"4257",2020-07-26,39,"elkay","US-IA"
"4258",2020-08-02,20,"elkay","US-IA"
"4259",2020-08-09,42,"elkay","US-IA"
"4260",2020-08-16,40,"elkay","US-IA"
"4261",2020-08-23,36,"elkay","US-IA"
"4262",2020-09-13,17,"elkay","US-IA"
"4263",2020-10-11,44,"elkay","US-IA"
"4264",2020-11-01,17,"elkay","US-IA"
"4265",2020-11-29,41,"elkay","US-IA"
"4266",2020-12-27,21,"elkay","US-IA"
"4267",2021-01-03,20,"elkay","US-IA"
"4268",2021-01-17,20,"elkay","US-IA"
"4269",2021-02-07,20,"elkay","US-IA"
"4270",2021-02-28,20,"elkay","US-IA"
"4271",2021-03-07,60,"elkay","US-IA"
"4272",2021-03-14,18,"elkay","US-IA"
"4273",2021-03-28,20,"elkay","US-IA"
"4274",2021-04-04,20,"elkay","US-IA"
"4275",2021-04-25,21,"elkay","US-IA"
"4276",2021-05-16,63,"elkay","US-IA"
"4277",2021-06-13,22,"elkay","US-IA"
"4278",2021-06-27,22,"elkay","US-IA"
"4279",2021-07-11,43,"elkay","US-IA"
"4280",2021-07-25,22,"elkay","US-IA"
"4281",2019-01-13,35,"elkay","US-KS"
"4282",2019-01-20,35,"elkay","US-KS"
"4283",2019-02-03,100,"elkay","US-KS"
"4284",2019-02-10,34,"elkay","US-KS"
"4285",2019-03-31,36,"elkay","US-KS"
"4286",2019-04-14,37,"elkay","US-KS"
"4287",2019-05-12,37,"elkay","US-KS"
"4288",2019-05-19,37,"elkay","US-KS"
"4289",2019-07-07,38,"elkay","US-KS"
"4290",2019-07-14,39,"elkay","US-KS"
"4291",2019-07-21,81,"elkay","US-KS"
"4292",2019-08-11,37,"elkay","US-KS"
"4293",2019-08-18,70,"elkay","US-KS"
"4294",2019-08-25,34,"elkay","US-KS"
"4295",2019-09-15,33,"elkay","US-KS"
"4296",2019-09-22,33,"elkay","US-KS"
"4297",2019-10-06,34,"elkay","US-KS"
"4298",2019-10-20,34,"elkay","US-KS"
"4299",2019-11-03,33,"elkay","US-KS"
"4300",2019-11-10,33,"elkay","US-KS"
"4301",2019-11-24,35,"elkay","US-KS"
"4302",2019-12-08,34,"elkay","US-KS"
"4303",2019-12-15,34,"elkay","US-KS"
"4304",2020-01-12,31,"elkay","US-KS"
"4305",2020-01-19,32,"elkay","US-KS"
"4306",2020-02-02,32,"elkay","US-KS"
"4307",2020-03-22,30,"elkay","US-KS"
"4308",2020-05-03,84,"elkay","US-KS"
"4309",2020-05-10,57,"elkay","US-KS"
"4310",2020-05-17,31,"elkay","US-KS"
"4311",2020-05-24,31,"elkay","US-KS"
"4312",2020-06-07,31,"elkay","US-KS"
"4313",2020-07-19,33,"elkay","US-KS"
"4314",2020-07-26,34,"elkay","US-KS"
"4315",2020-08-02,34,"elkay","US-KS"
"4316",2020-08-09,33,"elkay","US-KS"
"4317",2020-10-04,34,"elkay","US-KS"
"4318",2020-10-25,36,"elkay","US-KS"
"4319",2020-11-01,30,"elkay","US-KS"
"4320",2021-01-10,34,"elkay","US-KS"
"4321",2021-01-17,68,"elkay","US-KS"
"4322",2021-02-21,35,"elkay","US-KS"
"4323",2021-03-14,32,"elkay","US-KS"
"4324",2021-03-28,35,"elkay","US-KS"
"4325",2021-04-04,36,"elkay","US-KS"
"4326",2021-04-25,36,"elkay","US-KS"
"4327",2021-05-02,36,"elkay","US-KS"
"4328",2021-05-09,71,"elkay","US-KS"
"4329",2021-05-16,71,"elkay","US-KS"
"4330",2021-07-25,37,"elkay","US-KS"
"4331",2019-01-06,40,"elkay","US-KY"
"4332",2019-01-13,39,"elkay","US-KY"
"4333",2019-01-20,79,"elkay","US-KY"
"4334",2019-02-10,39,"elkay","US-KY"
"4335",2019-03-10,40,"elkay","US-KY"
"4336",2019-03-17,39,"elkay","US-KY"
"4337",2019-03-24,78,"elkay","US-KY"
"4338",2019-03-31,86,"elkay","US-KY"
"4339",2019-04-28,79,"elkay","US-KY"
"4340",2019-05-05,83,"elkay","US-KY"
"4341",2019-05-12,84,"elkay","US-KY"
"4342",2019-06-30,43,"elkay","US-KY"
"4343",2019-07-14,42,"elkay","US-KY"
"4344",2019-07-28,85,"elkay","US-KY"
"4345",2019-09-15,37,"elkay","US-KY"
"4346",2019-09-22,38,"elkay","US-KY"
"4347",2019-10-06,67,"elkay","US-KY"
"4348",2019-10-13,34,"elkay","US-KY"
"4349",2019-10-20,32,"elkay","US-KY"
"4350",2019-11-24,36,"elkay","US-KY"
"4351",2019-12-01,69,"elkay","US-KY"
"4352",2019-12-08,35,"elkay","US-KY"
"4353",2019-12-15,36,"elkay","US-KY"
"4354",2020-01-26,100,"elkay","US-KY"
"4355",2020-02-02,33,"elkay","US-KY"
"4356",2020-02-16,33,"elkay","US-KY"
"4357",2020-03-01,57,"elkay","US-KY"
"4358",2020-03-15,31,"elkay","US-KY"
"4359",2020-03-22,30,"elkay","US-KY"
"4360",2020-04-05,31,"elkay","US-KY"
"4361",2020-04-19,29,"elkay","US-KY"
"4362",2020-05-24,65,"elkay","US-KY"
"4363",2020-06-07,32,"elkay","US-KY"
"4364",2020-06-14,33,"elkay","US-KY"
"4365",2020-06-21,67,"elkay","US-KY"
"4366",2020-08-02,35,"elkay","US-KY"
"4367",2020-08-09,34,"elkay","US-KY"
"4368",2020-08-16,35,"elkay","US-KY"
"4369",2020-09-06,32,"elkay","US-KY"
"4370",2020-09-27,70,"elkay","US-KY"
"4371",2020-10-11,38,"elkay","US-KY"
"4372",2020-10-25,39,"elkay","US-KY"
"4373",2020-11-29,72,"elkay","US-KY"
"4374",2020-12-06,36,"elkay","US-KY"
"4375",2020-12-13,37,"elkay","US-KY"
"4376",2021-02-14,38,"elkay","US-KY"
"4377",2021-04-18,38,"elkay","US-KY"
"4378",2021-04-25,38,"elkay","US-KY"
"4379",2021-05-02,39,"elkay","US-KY"
"4380",2021-05-16,40,"elkay","US-KY"
"4381",2021-05-30,41,"elkay","US-KY"
"4382",2021-06-13,40,"elkay","US-KY"
"4383",2021-06-27,41,"elkay","US-KY"
"4384",2019-01-13,49,"elkay","US-LA"
"4385",2019-02-03,47,"elkay","US-LA"
"4386",2019-02-24,47,"elkay","US-LA"
"4387",2019-03-03,51,"elkay","US-LA"
"4388",2019-03-10,47,"elkay","US-LA"
"4389",2019-03-24,50,"elkay","US-LA"
"4390",2019-04-07,100,"elkay","US-LA"
"4391",2019-04-14,52,"elkay","US-LA"
"4392",2019-04-28,49,"elkay","US-LA"
"4393",2019-05-12,51,"elkay","US-LA"
"4394",2019-06-30,53,"elkay","US-LA"
"4395",2019-07-21,52,"elkay","US-LA"
"4396",2019-08-04,51,"elkay","US-LA"
"4397",2019-09-29,45,"elkay","US-LA"
"4398",2019-10-06,93,"elkay","US-LA"
"4399",2019-10-13,46,"elkay","US-LA"
"4400",2019-10-20,44,"elkay","US-LA"
"4401",2019-11-03,45,"elkay","US-LA"
"4402",2019-11-17,45,"elkay","US-LA"
"4403",2019-12-01,43,"elkay","US-LA"
"4404",2019-12-29,45,"elkay","US-LA"
"4405",2020-01-05,43,"elkay","US-LA"
"4406",2020-01-12,40,"elkay","US-LA"
"4407",2020-01-19,43,"elkay","US-LA"
"4408",2020-03-22,80,"elkay","US-LA"
"4409",2020-03-29,40,"elkay","US-LA"
"4410",2020-05-03,77,"elkay","US-LA"
"4411",2020-05-31,40,"elkay","US-LA"
"4412",2020-06-07,39,"elkay","US-LA"
"4413",2020-06-21,41,"elkay","US-LA"
"4414",2020-07-05,43,"elkay","US-LA"
"4415",2020-07-19,84,"elkay","US-LA"
"4416",2020-08-02,43,"elkay","US-LA"
"4417",2020-08-16,41,"elkay","US-LA"
"4418",2020-08-30,41,"elkay","US-LA"
"4419",2020-09-13,78,"elkay","US-LA"
"4420",2020-09-20,40,"elkay","US-LA"
"4421",2020-11-29,89,"elkay","US-LA"
"4422",2020-12-06,46,"elkay","US-LA"
"4423",2020-12-27,46,"elkay","US-LA"
"4424",2021-01-31,45,"elkay","US-LA"
"4425",2021-02-07,89,"elkay","US-LA"
"4426",2021-02-21,45,"elkay","US-LA"
"4427",2021-03-07,91,"elkay","US-LA"
"4428",2021-03-14,41,"elkay","US-LA"
"4429",2021-03-21,44,"elkay","US-LA"
"4430",2021-05-02,46,"elkay","US-LA"
"4431",2021-05-16,46,"elkay","US-LA"
"4432",2021-05-30,47,"elkay","US-LA"
"4433",2021-06-27,47,"elkay","US-LA"
"4434",2021-07-11,47,"elkay","US-LA"
"4435",2019-03-03,62,"elkay","US-ME"
"4436",2019-03-31,64,"elkay","US-ME"
"4437",2019-05-05,64,"elkay","US-ME"
"4438",2019-06-09,61,"elkay","US-ME"
"4439",2019-11-24,61,"elkay","US-ME"
"4440",2019-12-29,61,"elkay","US-ME"
"4441",2020-02-23,54,"elkay","US-ME"
"4442",2020-04-19,48,"elkay","US-ME"
"4443",2020-06-21,50,"elkay","US-ME"
"4444",2020-07-05,100,"elkay","US-ME"
"4445",2020-07-26,51,"elkay","US-ME"
"4446",2021-04-04,63,"elkay","US-ME"
"4447",2021-04-11,61,"elkay","US-ME"
"4448",2021-04-25,61,"elkay","US-ME"
"4449",2021-05-30,61,"elkay","US-ME"
"4450",2021-07-18,56,"elkay","US-ME"
"4451",2019-01-06,25,"elkay","US-MD"
"4452",2019-01-20,50,"elkay","US-MD"
"4453",2019-01-27,48,"elkay","US-MD"
"4454",2019-02-03,24,"elkay","US-MD"
"4455",2019-02-17,23,"elkay","US-MD"
"4456",2019-02-24,23,"elkay","US-MD"
"4457",2019-03-10,25,"elkay","US-MD"
"4458",2019-03-17,100,"elkay","US-MD"
"4459",2019-03-24,25,"elkay","US-MD"
"4460",2019-04-07,51,"elkay","US-MD"
"4461",2019-04-14,52,"elkay","US-MD"
"4462",2019-04-28,51,"elkay","US-MD"
"4463",2019-05-05,25,"elkay","US-MD"
"4464",2019-05-12,25,"elkay","US-MD"
"4465",2019-05-19,52,"elkay","US-MD"
"4466",2019-06-02,24,"elkay","US-MD"
"4467",2019-06-16,26,"elkay","US-MD"
"4468",2019-07-14,26,"elkay","US-MD"
"4469",2019-08-04,26,"elkay","US-MD"
"4470",2019-08-18,26,"elkay","US-MD"
"4471",2019-08-25,50,"elkay","US-MD"
"4472",2019-09-08,47,"elkay","US-MD"
"4473",2019-09-22,24,"elkay","US-MD"
"4474",2019-10-20,46,"elkay","US-MD"
"4475",2019-11-17,23,"elkay","US-MD"
"4476",2019-12-08,22,"elkay","US-MD"
"4477",2020-01-05,45,"elkay","US-MD"
"4478",2020-01-19,23,"elkay","US-MD"
"4479",2020-02-02,43,"elkay","US-MD"
"4480",2020-02-09,21,"elkay","US-MD"
"4481",2020-02-16,21,"elkay","US-MD"
"4482",2020-03-01,20,"elkay","US-MD"
"4483",2020-03-15,21,"elkay","US-MD"
"4484",2020-03-22,39,"elkay","US-MD"
"4485",2020-03-29,19,"elkay","US-MD"
"4486",2020-04-12,19,"elkay","US-MD"
"4487",2020-05-03,18,"elkay","US-MD"
"4488",2020-05-10,19,"elkay","US-MD"
"4489",2020-05-17,19,"elkay","US-MD"
"4490",2020-06-21,41,"elkay","US-MD"
"4491",2020-07-05,21,"elkay","US-MD"
"4492",2020-07-19,21,"elkay","US-MD"
"4493",2020-08-16,22,"elkay","US-MD"
"4494",2020-08-23,42,"elkay","US-MD"
"4495",2020-08-30,20,"elkay","US-MD"
"4496",2020-09-20,20,"elkay","US-MD"
"4497",2020-10-11,23,"elkay","US-MD"
"4498",2020-10-18,24,"elkay","US-MD"
"4499",2020-11-01,41,"elkay","US-MD"
"4500",2020-11-08,44,"elkay","US-MD"
"4501",2021-01-17,22,"elkay","US-MD"
"4502",2021-01-24,65,"elkay","US-MD"
"4503",2021-01-31,22,"elkay","US-MD"
"4504",2021-02-07,22,"elkay","US-MD"
"4505",2021-03-14,21,"elkay","US-MD"
"4506",2021-03-21,23,"elkay","US-MD"
"4507",2021-04-11,23,"elkay","US-MD"
"4508",2021-04-18,23,"elkay","US-MD"
"4509",2021-05-02,23,"elkay","US-MD"
"4510",2021-05-16,46,"elkay","US-MD"
"4511",2021-06-20,25,"elkay","US-MD"
"4512",2021-07-11,24,"elkay","US-MD"
"4513",2021-07-18,24,"elkay","US-MD"
"4514",2021-07-25,48,"elkay","US-MD"
"4515",2019-01-06,34,"elkay","US-MA"
"4516",2019-01-13,68,"elkay","US-MA"
"4517",2019-01-20,17,"elkay","US-MA"
"4518",2019-02-03,16,"elkay","US-MA"
"4519",2019-02-24,32,"elkay","US-MA"
"4520",2019-03-03,68,"elkay","US-MA"
"4521",2019-03-17,16,"elkay","US-MA"
"4522",2019-03-24,49,"elkay","US-MA"
"4523",2019-03-31,16,"elkay","US-MA"
"4524",2019-04-07,17,"elkay","US-MA"
"4525",2019-05-05,34,"elkay","US-MA"
"4526",2019-06-16,35,"elkay","US-MA"
"4527",2019-06-23,54,"elkay","US-MA"
"4528",2019-07-07,53,"elkay","US-MA"
"4529",2019-07-14,18,"elkay","US-MA"
"4530",2019-07-21,18,"elkay","US-MA"
"4531",2019-07-28,36,"elkay","US-MA"
"4532",2019-08-04,18,"elkay","US-MA"
"4533",2019-08-18,18,"elkay","US-MA"
"4534",2019-08-25,17,"elkay","US-MA"
"4535",2019-09-01,33,"elkay","US-MA"
"4536",2019-09-15,16,"elkay","US-MA"
"4537",2019-10-06,16,"elkay","US-MA"
"4538",2019-11-10,32,"elkay","US-MA"
"4539",2019-11-17,16,"elkay","US-MA"
"4540",2019-11-24,17,"elkay","US-MA"
"4541",2019-12-01,16,"elkay","US-MA"
"4542",2019-12-08,64,"elkay","US-MA"
"4543",2019-12-15,100,"elkay","US-MA"
"4544",2020-01-05,32,"elkay","US-MA"
"4545",2020-01-26,31,"elkay","US-MA"
"4546",2020-02-09,31,"elkay","US-MA"
"4547",2020-02-16,49,"elkay","US-MA"
"4548",2020-02-23,15,"elkay","US-MA"
"4549",2020-03-01,45,"elkay","US-MA"
"4550",2020-03-08,45,"elkay","US-MA"
"4551",2020-03-15,15,"elkay","US-MA"
"4552",2020-03-29,27,"elkay","US-MA"
"4553",2020-04-05,41,"elkay","US-MA"
"4554",2020-04-12,14,"elkay","US-MA"
"4555",2020-04-26,27,"elkay","US-MA"
"4556",2020-05-03,14,"elkay","US-MA"
"4557",2020-05-10,14,"elkay","US-MA"
"4558",2020-05-17,14,"elkay","US-MA"
"4559",2020-05-24,15,"elkay","US-MA"
"4560",2020-05-31,28,"elkay","US-MA"
"4561",2020-06-21,45,"elkay","US-MA"
"4562",2020-06-28,15,"elkay","US-MA"
"4563",2020-07-12,16,"elkay","US-MA"
"4564",2020-07-26,32,"elkay","US-MA"
"4565",2020-08-09,15,"elkay","US-MA"
"4566",2020-08-23,30,"elkay","US-MA"
"4567",2020-08-30,30,"elkay","US-MA"
